F1,F2,F3
4.0237,0.70379,-4.1874
1.2529,-0.089318,0.21872
2.4978,0.11798,-1.8523
1.6993,-0.0053422,-0.061653
4.1463,0.85775,-4.2121
3.819,0.41492,-3.6315
1.8733,0.1324,-0.79174
4.4391,0.93038,-4.4908
3.9126,0.50127,-4.2391
2.8691,0.30162,-1.6598
1.1051,0.028745,0.033938
2.9448,0.23862,-2.9191
2.9399,0.32112,-2.3913
3.7365,0.41037,-3.8027
4.1255,0.56032,-3.9585
1.7575,0.097967,-0.77255
3.5269,0.47951,-3.6711
4.3117,0.91599,-4.7802
4.1692,0.58105,-4.1623
3.0599,0.21475,-2.3296
2.4691,-0.042365,-1.8391
2.6861,0.30784,-2.0191
3.2721,0.45766,-2.9743
1.422,0.022818,-0.6739
1.9484,-0.073088,-0.80791
2.3472,0.13542,-1.1592
5.6163,1.7461,-6.0665
2.1178,0.1371,-0.55647
3.0671,0.27592,-2.3707
2.5654,0.17646,-1.483
4.0398,0.5594,-4.1084
2.6008,0.23965,-1.8478
3.9036,0.85281,-4.1072
1.7821,-0.065396,-0.6503
3.2139,0.18589,-2.9883
2.3576,-0.030856,-1.6992
3.7769,0.60411,-3.9004
5.0101,1.2447,-5.4261
1.5062,-0.065847,0.026014
4.5027,0.90312,-4.8966
0.62076,0.0096852,1.1967
4.6728,0.99877,-4.6975
3.8953,0.78247,-4.0763
3.2058,0.1442,-2.5811
2.0957,-0.17347,-1.2838
3.6686,0.43015,-3.8557
3.5214,0.37629,-3.0741
1.7845,0.023208,-0.94937
3.4797,0.4596,-2.6699
3.605,0.54242,-3.3594
3.7823,0.4908,-4.0911
2.1935,0.21645,-1.7926
3.1561,0.2846,-2.7141
3.3948,0.46158,-3.4722
3.5768,0.73858,-3.031
4.6427,0.89347,-5.341
3.8661,0.55185,-3.165
4.3481,0.76869,-4.409
3.8045,0.56216,-3.4007
3.7891,0.60301,-3.7109
4.6009,0.96359,-5.0532
2.6708,0.26256,-2.0611
2.9386,0.34126,-2.4516
4.1001,0.83536,-4.546
1.9216,-0.1064,-0.66282
3.557,0.38125,-3.7237
4.6818,0.89557,-5.1475
2.6528,0.23668,-1.9532
2.288,0.0017671,-1.6396
4.4995,0.86667,-4.467
0.22282,0.021365,1.8742
2.7078,0.028702,-1.9652
2.7295,0.17596,-1.9587
3.6717,0.42972,-3.0951
2.1407,-0.068316,-1.3817
2.8184,0.20163,-2.4781
3.0502,0.29888,-3.0027
2.3559,0.012519,-1.904
3.4666,0.34053,-3.2788
2.9674,0.30101,-2.7175
2.2881,0.25188,-1.7465
4.2736,0.84404,-4.4036
1.3734,-0.10463,-0.44733
2.9832,0.24984,-2.2887
2.5521,0.30822,-1.7564
3.5031,0.42529,-3.2167
2.5205,0.33611,-1.5056
4.1452,0.67814,-4.4229
3.9937,0.58102,-3.8772
5.1082,1.2542,-6.0063
1.5137,0.028347,-0.40815
2.8447,0.2866,-2.6878
3.1867,0.43011,-2.9778
3.3445,0.52832,-3.3721
2.3438,0.11848,-1.6922
3.1362,0.39043,-2.0819
2.4802,0.16256,-1.8602
2.8447,0.25724,-2.5436
3.2832,0.40574,-2.82
3.4403,0.41631,-3.2447
3.472,0.39223,-2.7057
4.8481,1.2643,-5.2297
2.4702,0.060679,-2.447
3.2682,0.20472,-2.9399
2.4903,0.1264,-1.8463
4.1956,0.74421,-3.9061
2.6998,0.17822,-1.7846
2.2989,-0.046695,-1.3282
3.2677,0.38702,-3.1371
3.9004,0.5619,-4.5385
2.5761,0.1603,-1.98
3.5191,0.43375,-3.5175
3.5498,0.45114,-3.0478
1.9579,0.12461,-0.73363
4.4377,0.91826,-4.3663
1.9373,0.02337,-0.58835
3.5436,0.61192,-3.3728
4.1185,0.79625,-3.8702
3.9378,0.53934,-3.9174
2.907,0.15227,-2.6546
2.8734,0.46188,-1.9923
2.9814,0.16695,-2.2221
2.2048,-0.068019,-1.1815
3.9732,0.67541,-3.5125
3.59,0.50525,-3.0523
3.6052,0.52791,-3.4148
0.92797,0.1904,0.76333
4.0956,0.65529,-4.5623
5.5893,1.5757,-6.8064
2.5259,0.21868,-1.624
2.5742,0.27516,-2.298
1.823,-0.1162,-0.96699
3.354,0.29413,-3.4654
3.5885,0.55331,-3.1479
3.7972,0.52075,-4.0897
3.7871,0.27875,-3.5359
3.4978,0.5604,-2.7932
1.5055,0.066035,-0.45999
2.6673,0.27567,-1.7637
1.8202,0.15044,-1.072
3.2527,0.42057,-2.7841
2.0436,0.038803,-1.8312
1.9795,0.14846,-0.47612
3.0156,0.31226,-2.3342
2.7702,0.39338,-2.486
2.0677,0.085734,-1.0005
3.1534,0.25083,-2.7385
2.1032,0.17548,-1.0153
2.4481,0.062838,-1.5441
3.5669,0.57056,-3.5741
0.9591,0.071574,0.49194
2.8527,0.083504,-1.9315
4.1519,0.76901,-4.1462
3.4359,0.40933,-3.3157
2.4385,0.24556,-1.4491
0.9766,-0.20126,0.37148
4.357,0.79839,-4.2038
3.0686,0.35637,-3.0991
2.9228,0.31348,-2.0551
4.4078,0.76034,-4.7278
4.7941,1.2285,-5.3703
2.3418,0.20349,-1.5894
1.5446,0.032122,-1.2092
2.7816,0.17745,-1.8359
4.2131,0.78487,-4.3334
2.3784,0.026289,-1.8226
2.617,0.16084,-1.5243
2.769,0.16183,-2.1081
2.2176,0.0083987,-1.6007
2.2555,0.033325,-1.5987
3.0432,0.17272,-2.2361
2.059,0.12022,-0.75069
2.5449,0.50899,-2.0428
2.5096,0.0081105,-1.6572
3.558,0.43109,-2.8901
2.2807,0.062268,-1.2244
3.1342,0.3351,-2.6122
3.6543,0.39576,-3.9432
5.6652,1.8791,-6.386
2.8476,0.068339,-2.7679
3.3991,0.35294,-3.4708
3.2207,0.41946,-2.8238
2.711,0.12375,-2.2212
3.3285,0.31134,-3.0193
3.5477,0.33068,-3.4219
3.1781,0.19969,-2.8104
3.6525,0.52619,-3.4378
1.9195,0.045602,-1.2289
2.4599,0.11716,-1.7149
4.3614,0.88901,-4.1715
4.1279,0.57437,-4.1205
1.6012,-0.054266,0.061835
2.2237,0.010771,-1.1759
2.9692,0.31884,-2.1327
4.3392,0.77504,-4.8108
1.3522,0.1937,-0.18879
4.6075,1.1379,-5.4097
3.8841,0.63173,-3.6275
2.1557,0.15451,-1.4789
3.5517,0.33888,-3.3767
2.0124,-0.063321,-0.93079
1.2905,0.23312,-0.095748
2.9999,0.37599,-2.2355
2.2488,0.32635,-1.4665
2.8157,0.22837,-2.1525
5.2739,1.3193,-6.3324
1.6422,0.13892,-0.44618
2.452,0.007017,-1.8765
2.4503,0.16263,-1.3609
4.8981,1.1771,-5.3078
2.0965,0.14789,-0.86939
2.9562,0.28641,-2.5881
3.0666,0.39097,-2.2758
4.0071,0.64201,-4.0613
2.4694,0.34635,-2.1663
0.94393,-0.020194,0.13951
3.0835,0.3811,-2.7136
2.5002,0.11062,-1.6188
1.2832,0.067059,-0.12984
2.641,0.3585,-2.0873
2.0104,0.22282,-1.3979
2.9109,0.30018,-2.0734
2.4054,0.2143,-1.5844
3.1407,0.35412,-2.9894
2.4473,0.1026,-1.6444
3.7258,0.56816,-3.1935
1.7182,0.10288,-0.34132
2.7243,0.2115,-2.2206
3.4726,0.41364,-3.235
1.917,0.2044,-0.81924
2.5637,0.021919,-1.5708
3.6419,0.37711,-3.3829
3.7495,0.55784,-3.6009
2.8993,0.44927,-1.9051
2.9976,0.26516,-2.7544
1.6043,0.0033134,-0.5569
2.9096,0.37228,-2.3191
3.3277,0.4536,-3.054
5.5287,1.7585,-6.4356
3.9491,0.83458,-3.4219
3.9495,0.51255,-4.4122
1.4496,0.095748,-0.23493
3.1838,0.39143,-2.4556
2.9171,0.14154,-2.2816
4.2775,0.89962,-4.3642
3.5969,0.42395,-3.1964
3.1982,0.29427,-3.064
2.4021,0.16751,-2.2081
1.1841,0.18528,0.072872
3.4345,0.22267,-3.007
2.0674,0.10434,-1.5889
4.2045,0.77711,-4.1971
3.001,0.13914,-2.1224
1.6209,-0.056208,-0.62131
2.8918,0.19532,-2.5009
3.0399,0.095607,-2.9854
2.0901,0.13218,-1.0681
0.96708,-0.0014573,0.96925
3.5703,0.36415,-3.4472
1.5692,0.24583,-0.99541
2.3343,0.11952,-1.2903
3.7055,0.57066,-3.3128
2.8881,0.20175,-1.7851
3.5637,0.47621,-3.3224
1.974,0.0025396,-1.1289
3.8928,0.55714,-4.164
3.394,0.31027,-2.7437
2.2843,0.18124,-1.3878
3.3653,0.31182,-2.843
3.2301,0.31515,-3.0018
2.9952,0.15019,-2.202
3.5361,0.57724,-3.2528
3.1919,0.245,-2.9793
1.7879,0.079183,-0.42339
3.4566,0.22129,-2.9702
2.5241,0.1081,-1.6564
2.3565,0.13385,-2.0534
4.2759,0.79751,-4.444
2.105,0.045414,-1.1181
4.0864,0.78548,-4.4094
2.0042,0.075066,-1.1737
2.3428,0.10998,-1.3289
3.3317,0.2139,-3.0033
3.3671,0.39122,-2.7447
3.7139,0.38084,-3.5186
3.0882,0.29826,-2.1322
2.9169,0.14691,-2.7249
1.255,0.22923,0.0071635
3.2168,0.5493,-2.6842
3.0648,0.32001,-2.6149
3.548,0.49409,-3.0233
4.2084,0.80141,-4.7903
1.4834,-0.014147,-0.19406
3.3575,0.41841,-2.6565
3.6879,0.6739,-3.3979
3.894,0.57175,-3.9166
2.624,0.10857,-1.6979
1.9368,0.15544,-1.3427
3.2158,0.31298,-2.8063
1.7856,0.013534,-0.91397
1.5913,0.11037,-0.73109
5.1184,1.4328,-5.3307
2.6882,0.2857,-1.4296
2.7696,-0.047398,-2.5133
3.0164,0.26723,-2.5641
3.7884,0.65475,-3.6882
3.7006,0.51108,-4.0432
3.1683,0.44783,-2.6646
3.5421,0.38281,-2.9988
4.0596,0.55505,-4.0646
1.1589,0.0049652,0.079171
2.2562,0.21469,-1.2941
0.82921,0.0037728,0.58726
3.0753,0.2384,-2.7961
4.1836,0.85847,-4.1975
3.2291,0.422,-2.6074
1.3612,0.14086,-0.54207
3.3385,0.44622,-2.5682
2.815,0.066625,-2.5988
3.659,0.3681,-3.5942
4.3734,0.88737,-5.1109
3.4304,0.2502,-2.9107
4.2393,0.81401,-4.2801
3.8592,0.55993,-3.8121
3.3512,0.19225,-3.2193
1.3292,0.037544,0.12522
1.8234,0.18674,-0.75816
2.3686,-0.028164,-1.0962
3.4669,0.4222,-3.1006
2.5878,0.13793,-2.1781
4.7574,1.0206,-5.5031
4.402,0.78333,-4.6908
2.7032,0.052841,-2.3178
4.4462,0.9078,-4.4754
2.737,0.2721,-2.2077
3.871,0.65104,-3.4444
3.8973,0.84387,-3.2832
4.6874,1.1871,-5.0127
4.3465,0.71269,-4.3901
3.3922,0.23934,-3.1907
2.0085,0.070249,-1.2701
2.1851,0.18218,-1.8301
2.6113,0.17435,-1.9408
1.8475,0.17759,-0.92616
2.3742,0.12603,-1.4284
4.4501,0.95057,-4.1406
2.1295,0.15433,-1.2672
3.9907,0.73187,-3.7109
4.1263,0.74727,-4.8475
2.1921,0.18573,-1.3839
3.7771,0.63938,-3.1927
3.5239,0.38095,-3.5623
2.4115,0.14191,-1.4037
3.261,0.1723,-3.1177
3.5698,0.61536,-3.0595
2.1571,-0.068338,-1.2947
0.98595,-0.022827,-0.22819
3.7082,0.41601,-3.2598
3.0769,0.33709,-2.9872
1.2723,0.023458,-0.20606
3.47,0.30003,-3.5274
1.9743,0.11691,-1.0898
3.7719,0.59679,-3.3885
3.0055,0.065068,-1.8692
2.7457,0.25236,-1.7997
3.0176,0.13606,-2.9388
3.2531,0.50965,-3.1721
2.0292,-0.062713,-1.2569
2.8345,0.34123,-2.553
2.1162,0.11117,-1.0467
1.9439,0.066713,-0.54946
3.4484,0.4491,-2.96
1.7231,-0.097146,-1.2447
3.1353,0.35203,-2.8369
2.0941,0.054012,-1.7006
1.8811,-0.035522,-0.70291
1.3238,0.14586,-0.2683
2.718,0.24353,-1.7411
3.6645,0.56034,-3.1751
2.8323,0.35388,-2.144
2.4042,0.13189,-1.4816
3.4919,0.47971,-3.7929
2.6913,0.20797,-1.9834
3.8704,0.53261,-3.6576
3.641,0.6913,-3.4744
2.8396,0.27726,-2.2949
1.3682,0.094941,-0.10523
1.9384,0.075873,-0.76606
1.8947,0.21403,-0.75491
4.902,1.1028,-5.2961
3.0443,0.23514,-2.5295
3.3729,0.42778,-2.9334
2.6301,0.34799,-1.8787
3.9477,0.50105,-4.4166
3.0084,0.19166,-2.1115
2.7747,0.3648,-2.3942
3.7157,0.59066,-3.832
2.9642,0.38766,-2.2415
1.9055,-0.027681,-1.1807
5.0324,1.307,-5.4263
3.7054,0.50517,-3.1136
1.6254,-0.00704,-0.78846
3.564,0.50984,-3.5427
2.3541,0.11987,-1.4955
3.2242,0.59462,-2.7171
2.6571,0.026703,-1.6958
3.4269,0.41355,-3.452
3.962,0.83847,-4.0936
3.4678,0.57556,-3.3532
3.9757,0.66122,-4.188
3.7629,0.61217,-3.6899
1.9623,0.20453,-0.9283
3.0049,0.20012,-2.2948
3.5691,0.41229,-3.5552
2.4875,0.11382,-1.5447
2.7045,0.11399,-1.7918
1.6327,0.14578,-0.4648
1.2935,0.09311,-0.5006
1.717,-0.0092259,-1.3725
2.7803,0.49655,-1.955
3.112,0.44022,-2.6107
4.0789,0.61507,-3.9937
2.8175,0.31451,-2.1198
1.7759,0.01421,-0.68023
2.8943,0.10624,-2.1605
4.3371,0.78323,-4.5977
2.177,0.085515,-1.5806
4.7743,1.0178,-4.8276
4.4266,0.88089,-4.8655
3.0081,0.17727,-2.4225
1.3089,-0.093344,0.088571
2.7627,0.29044,-1.9813
4.9103,1.2254,-5.0462
2.7217,0.26474,-1.8892
2.0431,0.18513,-1.176
4.1572,0.72441,-4.3537
4.1999,0.66394,-4.1419
3.2214,0.24109,-3.2355
0.2303,0.018212,1.8353
3.8565,0.55576,-3.3771
3.2082,0.32738,-2.687
2.0835,0.057287,-0.95999
3.7952,0.58069,-4.1121
2.9324,0.40748,-2.6184
4.3596,0.9714,-4.7823
3.0584,0.12456,-2.9017
2.6179,0.26143,-1.9837
2.4956,0.0074477,-1.8713
2.785,0.038938,-2.044
3.3753,0.21812,-2.9937
3.0871,0.38079,-2.1417
3.4976,0.46354,-2.939
4.4769,1.1327,-5.006
2.1512,0.11249,-1.4305
3.827,0.60013,-3.3708
1.8521,0.11315,-0.81781
3.0463,0.20487,-2.3682
3.4563,0.4654,-2.9136
3.4753,0.36534,-3.0473
4.0849,0.75594,-4.4306
4.1592,0.77877,-4.1576
2.2854,0.20227,-1.501
1.8777,-0.043225,-0.8167
2.6767,0.19406,-2.3406
5.1702,1.4715,-5.5829
3.7682,0.52315,-3.8282
1.1217,0.13208,0.30042
4.3645,0.82144,-4.8636
1.2868,0.03125,-0.13238
4.9387,1.1539,-5.7022
3.362,0.45411,-2.9572
3.1275,0.26538,-2.2946
1.8523,0.02829,-0.80643
2.5298,0.28031,-2.2912
3.2463,0.35418,-2.8647
4.6289,1.0302,-4.6113
3.43,0.4527,-2.9211
3.9828,0.73104,-4.2466
4.1579,0.67235,-3.7797
3.7471,0.42353,-3.5025
2.0552,0.058651,-0.97209
3.25,0.28576,-2.7274
2.4027,0.085744,-1.7982
2.03,0.018348,-0.62288
1.7227,-0.15282,-0.35271
3.2617,0.29182,-2.8035
3.1737,0.35129,-3.3117
3.1595,0.29326,-2.3806
2.9608,0.18877,-2.5085
4.054,0.63518,-4.4005
3.8581,0.61636,-4.306
1.5033,-0.20975,0.23724
1.0504,-0.15873,0.1491
3.3616,0.35159,-3.2629
2.9142,0.35728,-1.9795
2.4449,0.23705,-2.1041
3.3662,0.25984,-3.2161
2.7529,0.097821,-2.0437
4.0345,0.59928,-3.8252
2.0699,0.10372,-1.6473
5.9392,2.2636,-7.4856
2.0251,0.050598,-1.2066
2.2261,0.10285,-1.0893
2.5902,0.27834,-2.022
2.5005,0.015233,-2.1248
1.952,0.021334,-1.0416
3.2798,0.25857,-3.1235
3.9217,0.50323,-3.7021
2.3208,0.086513,-1.7815
1.7404,0.011575,-1.2217
3.0611,0.41661,-2.6719
3.356,0.47768,-2.965
1.9718,-0.022775,-1.0984
3.1371,0.34541,-2.6834
1.8333,0.17363,-0.41055
2.8326,0.3462,-2.3322
1.9222,0.092546,-0.86798
3.1891,0.548,-2.3788
1.1137,-0.16962,0.3883
2.2558,0.045801,-1.0781
2.7291,0.047397,-2.3641
3.9287,0.59156,-3.8938
3.5852,0.40596,-3.8708
3.1432,0.3,-3.1987
1.789,-0.037357,-0.50877
2.2594,0.11227,-1.1378
1.5546,0.24656,-0.24896
3.1444,0.29293,-2.267
2.1038,0.13585,-0.95219
2.7446,0.21174,-2.2101
3.0141,0.26172,-1.9507
3.9333,0.66118,-3.9302
2.5053,0.20923,-1.7436
5.0753,1.2191,-5.1956
2.6974,0.33257,-2.0387
2.0053,0.17909,-1.2265
2.9155,0.23406,-1.8881
2.9297,0.24397,-2.5216
3.9871,0.53129,-4.0267
2.2415,0.13428,-0.85981
5.2626,1.436,-6.1812
1.6256,0.085513,0.2214
4.1672,0.84991,-4.2386
2.968,0.19986,-1.8549
2.995,0.16642,-2.2028
3.0127,0.42666,-2.4581
2.6539,0.15938,-1.6727
2.0613,0.12121,-0.71976
2.4713,0.15256,-2.4539
3.8925,0.67879,-3.5675
2.4901,0.091775,-1.8966
4.7352,0.99698,-5.6277
2.016,0.090154,-0.48268
2.2402,0.10979,-1.6108
3.9189,0.73379,-4.1351
4.8753,1.138,-5.1018
4.6253,1.0172,-4.604
3.0439,0.45623,-2.723
1.7756,0.099106,-0.79284
2.811,-0.10896,-2.6765
1.7155,0.079596,-0.34247
3.7921,0.62814,-3.8076
3.7377,0.61428,-3.3203
3.255,0.44196,-2.8978
1.2039,0.049516,0.15526
3.8555,0.5741,-3.945
4.498,0.85987,-4.5898
3.0431,0.31483,-2.5134
3.0602,0.3456,-2.9427
1.8067,0.15717,-0.49267
2.9884,-0.0005435,-2.5909
3.1787,0.19973,-2.7869
3.7015,0.60281,-3.8025
4.0355,0.70098,-4.4706
2.4997,0.062809,-1.6416
2.8496,0.053709,-2.4522
1.8279,0.025261,-0.7408
4.2886,0.98352,-4.4609
1.1465,0.028929,0.37534
2.462,0.044559,-1.9752
2.8814,0.3166,-2.7139
2.9696,0.40771,-2.1012
4.5841,1.0561,-4.9465
2.8008,0.21022,-2.2373
3.3452,0.41214,-3.54
3.7715,0.37914,-3.263
4.0489,0.81175,-4.013
2.6531,0.16567,-1.614
2.7579,0.13332,-1.88
3.5201,0.44497,-3.2609
2.5596,0.084979,-1.7535
4.1188,0.74845,-4.1422
2.4256,0.095881,-1.8787
3.059,0.31282,-3.1796
2.7034,0.095651,-2.646
0.7223,-0.030142,1.1815
1.9628,0.11195,-0.72437
4.3645,0.85107,-4.8832
2.8586,0.36143,-2.5002
2.7935,0.13982,-2.2797
1.9091,0.096023,-0.81766
1.8794,0.096827,-1.5146
3.7198,0.55329,-3.9253
1.887,0.074947,-0.45639
1.5396,0.00063068,-0.1234
3.4105,0.40769,-3.0543
3.9315,0.55754,-3.4136
2.5237,0.23126,-1.9545
3.0042,0.16642,-2.0137
3.0724,0.36436,-2.3411
2.5179,0.052947,-1.8794
2.1651,0.18457,-1.062
3.8204,0.47623,-3.6253
2.8673,0.22597,-2.2256
1.513,0.059041,-0.3839
3.6141,0.51394,-3.1951
4.0352,0.82225,-4.3884
4.1934,0.71873,-4.2144
3.3034,0.37466,-3.0559
2.5118,0.0074834,-1.8608
3.2928,0.42737,-2.768
2.7883,0.21635,-1.8453
3.1334,0.32793,-2.8906
3.9138,0.61342,-4.0034
1.5201,0.10872,-0.4664
3.3396,0.38783,-3.2733
3.2739,0.30975,-2.9316
1.4704,-0.11964,-0.14512
2.9779,0.3244,-2.4197
1.6489,-0.039199,-0.37216
1.7105,-0.061065,-0.90783
3.1877,0.24235,-2.7589
2.9356,0.46488,-3.0273
3.0766,0.47795,-2.3396
1.5115,0.071926,-0.32797
3.0747,0.23953,-2.5799
2.5134,0.093514,-2.0876
1.103,-0.10907,0.58175
1.6909,0.042199,-0.29175
3.8609,0.39342,-3.482
2.6211,0.37194,-1.9833
2.8312,0.24285,-2.15
2.6803,0.19531,-2.2949
3.0301,0.13324,-1.9079
2.3936,0.27791,-1.7637
2.1628,0.16704,-0.9492
3.066,0.45741,-3.1286
2.8954,0.25866,-1.874
2.6369,0.085539,-1.9503
4.3483,0.78817,-4.6902
2.6406,0.19513,-2.2638
1.5949,0.068358,-0.31525
3.4526,0.34268,-2.8221
4.1784,0.73431,-4.4753
3.9647,0.63306,-3.5822
3.9773,0.68077,-4.2079
3.5128,0.41927,-3.4133
4.2726,0.75628,-4.3896
2.7541,-0.0032136,-1.76
1.4375,-0.06541,-0.081333
2.4513,-0.099753,-2.0401
2.9349,0.30645,-2.2376
1.3456,-0.00019222,0.032324
1.8918,0.0012477,-0.99521
1.681,-0.019478,-0.40708
2.7408,0.23363,-2.204
2.3761,0.10094,-1.9611
1.8799,0.052187,-1.0134
2.5173,0.21474,-1.9618
1.9231,0.057757,-1.1928
1.6147,-0.25464,-0.29035
3.3874,0.49108,-3.231
3.7793,0.52573,-3.545
2.8608,0.19278,-2.4648
2.6435,0.0077275,-2.2909
3.5707,0.42449,-3.9853
3.2715,0.24462,-2.9337
1.8544,-0.042,-0.54054
3.641,0.50428,-3.4472
4.6759,1.0279,-5.2547
4.2389,0.73561,-4.4537
2.9942,0.42852,-2.1438
2.7444,0.18191,-2.0392
3.7202,0.643,-3.6434
3.4911,0.19584,-3.5603
1.7864,0.058177,-0.27804
3.3254,0.53109,-2.5498
1.5182,0.29471,-0.40633
1.2763,0.17822,0.2404
4.0576,0.53756,-3.9964
4.2652,0.72615,-4.2911
2.0836,0.29167,-0.90715
2.495,0.47892,-2.4077
2.9492,0.36159,-2.4776
1.7638,0.14136,-0.73107
3.6692,0.46088,-3.3479
3.1336,0.28916,-2.7924
3.6757,0.44629,-2.9871
2.812,0.46547,-2.0294
2.8286,0.059839,-2.2694
2.3877,0.085829,-1.816
0.36169,-0.12971,1.3514
1.9149,-0.016985,-0.1569
3.3392,0.33528,-3.2634
3.745,0.59378,-3.5652
2.1856,0.11224,-1.2644
2.6944,0.15338,-1.9092
4.1116,0.74581,-4.414
3.1704,0.42935,-2.2779
2.5365,0.26571,-1.6768
3.4145,0.25727,-2.547
3.7909,0.60989,-3.6787
4.1559,0.71454,-4.1979
2.1913,0.084641,-1.3716
2.4206,0.19794,-1.273
1.7936,0.11852,-0.88193
3.7345,0.51683,-2.8741
1.4307,0.062457,-0.59837
1.717,-0.03766,-0.84839
1.9194,0.20639,-0.80732
1.546,0.065936,-0.16319
2.9872,0.2873,-2.7858
3.7386,0.66434,-3.6344
2.5211,0.18498,-1.8959
2.7712,0.32394,-2.8268
4.302,0.61005,-4.6196
3.9995,0.57022,-4.154
2.501,0.19209,-1.2055
2.4687,0.12714,-1.8736
4.0629,0.77928,-3.8732
3.7627,0.49084,-3.6976
2.5346,0.31107,-1.7905
3.8275,0.57645,-3.2326
1.8264,-0.10932,-1.0202
2.6645,0.015955,-1.9833
4.3538,0.85635,-4.4094
3.8007,0.51851,-3.4008
1.9813,0.10325,-1.4038
3.9001,0.54671,-3.6247
4.1672,0.58072,-3.7983
2.7333,0.28749,-2.0606
0.90007,-0.084421,0.19878
3.2037,0.35794,-2.8302
5.1361,1.3154,-5.877
2.4003,0.067058,-1.96
1.9605,0.069891,-0.7359
1.7956,0.15357,-0.62246
3.5296,0.1672,-2.9702
2.9214,0.21056,-2.5961
2.9922,0.21542,-2.6376
3.4016,0.54604,-3.0076
2.3107,0.18102,-1.2453
1.6529,-0.06311,-0.015822
3.2197,0.37067,-2.7868
1.2273,0.13021,0.18218
2.1998,-0.089321,-1.4572
2.4025,0.12658,-1.7687
4.0877,0.6513,-4.0518
2.4752,0.053439,-1.5654
2.5731,0.23862,-1.329
3.946,0.63929,-4.2403
3.2623,0.40891,-2.5218
5.4211,1.5849,-6.111
3.6522,0.46011,-3.3773
3.3071,0.23984,-3.2198
3.2257,0.29536,-2.7769
1.2542,-0.097693,-0.30781
4.7588,0.97681,-5.1754
3.7427,0.56795,-3.4941
2.709,0.26977,-1.7901
2.4733,0.30503,-2.2016
3.7737,0.42407,-3.6305
0.61602,0.04949,0.6802
3.0292,0.3986,-2.3831
4.7599,1.094,-5.1789
3.9191,0.52913,-3.4069
2.8441,0.45325,-1.8147
3.5313,0.53131,-3.3154
4.2581,0.61429,-4.889
3.3124,0.40236,-3.1107
2.6595,0.089167,-2.1666
3.5022,0.48357,-3.5799
2.4787,0.098065,-1.5055
3.8579,0.48699,-3.5605
4.3982,0.77927,-4.9024
1.9647,0.096039,-1.4601
2.1765,0.030056,-1.9055
2.1449,-0.19552,-1.3367
3.8933,0.58096,-3.9222
2.7623,0.18629,-2.0055
2.0293,0.20988,-1.3946
3.4461,0.4301,-3.1014
1.0059,0.17767,-0.009296
3.7143,0.39801,-3.5431
3.082,0.29915,-3.2066
2.6414,0.24555,-1.4827
2.7492,0.14503,-2.5034
2.7562,0.05925,-1.8003
3.6832,0.49879,-3.8221
3.3729,0.42218,-3.2847
3.9117,0.60592,-3.9486
2.4603,0.13065,-1.9826
2.8593,-0.005547,-2.135
4.824,1.1127,-4.822
3.393,0.38202,-3.2213
2.7136,0.32762,-2.219
2.6482,0.29131,-2.0053
1.2996,0.33098,0.56409
2.7168,0.16275,-2.0232
3.4622,0.37851,-3.5233
4.253,0.76665,-4.7442
4.4789,1.0274,-4.7614
2.203,0.017045,-1.7751
4.5341,0.93531,-5.1246
3.4392,0.36045,-3.2304
4.3921,0.9223,-4.6758
2.6175,0.34829,-1.6058
3.7597,0.41485,-3.9371
2.9579,0.19329,-2.3176
2.4079,0.2487,-1.3731
3.0763,0.39509,-2.407
2.0457,0.028188,-0.69991
1.8364,-0.094464,-0.79191
2.04,0.074509,-1.6322
4.7008,1.148,-4.5871
1.7904,0.11593,-1.1558
3.0758,0.29494,-2.5549
2.4049,0.24122,-1.7711
3.0588,0.1897,-2.5279
2.3934,0.15913,-1.449
1.9971,0.18179,-0.72779
3.7009,0.403,-3.6334
3.0414,0.30857,-2.3594
2.9856,0.28317,-2.1146
2.6701,0.17333,-1.832
2.9023,0.53146,-3.0198
1.1693,-0.059877,0.076328
2.7786,0.27317,-2.4404
2.1157,-0.0058311,-1.2471
3.4708,0.41666,-2.9833
3.1305,0.30722,-2.4651
5.0412,1.2838,-5.9973
3.4454,0.42389,-2.9985
3.7425,0.55495,-3.4442
2.3536,0.15036,-1.339
2.2434,0.032726,-1.52
1.9411,-0.13689,-1.2898
3.3798,0.33643,-2.6644
1.5065,-0.18234,-0.46294
3.736,0.5771,-3.9991
3.4806,0.50665,-3.7677
2.5647,0.16689,-1.0988
3.4752,0.47563,-3.2676
3.2551,0.32395,-2.8184
1.7957,0.22419,-0.78558
1.9227,0.085185,-0.82626
3.0228,0.12872,-2.1529
2.6314,0.061431,-1.6916
3.6385,0.55346,-3.4379
1.4878,-0.0015494,-0.22431
2.1273,0.11922,-0.82846
2.4054,0.10049,-1.5521
1.8073,-0.010413,-0.40771
3.917,0.56408,-3.9412
2.3835,0.131,-1.4289
2.3883,0.22361,-1.652
4.0962,0.62899,-3.9538
3.4285,0.33124,-3.123
0.91726,0.083126,0.40129
1.9541,-0.043736,-0.53886
3.5184,0.35471,-2.8654
4.7074,1.1076,-5.1795
2.222,0.20675,-1.3363
2.4611,0.27192,-1.4623
2.6653,0.34985,-2.1158
3.1999,0.22673,-2.6574
2.9741,0.43034,-2.5546
2.4314,0.1813,-1.36
4.727,1.1116,-5.0315
0.26376,-0.026489,1.6037
2.9773,0.17532,-2.2918
0.29554,-0.038299,1.9062
